image_id,file_name,question_en,answer,split,category,question_ur
17244,COCO_val2014_000000017244.jpg,Is there a bus in the image?,yes,popular,bus,کیا تصویر میں بس ہے؟
17244,COCO_val2014_000000017244.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
17244,COCO_val2014_000000017244.jpg,Is there a bicycle in the image?,yes,popular,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
17244,COCO_val2014_000000017244.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
17244,COCO_val2014_000000017244.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
17244,COCO_val2014_000000017244.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
17244,COCO_val2014_000000017244.jpg,Is there a bus in the image?,yes,adversarial,bus,کیا تصویر میں بس ہے؟
17244,COCO_val2014_000000017244.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
17244,COCO_val2014_000000017244.jpg,Is there a bicycle in the image?,yes,adversarial,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
17244,COCO_val2014_000000017244.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
17244,COCO_val2014_000000017244.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
17244,COCO_val2014_000000017244.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a car in the image?,yes,random,car,کیا تصویر میں کوئی کار ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a airplane in the image?,yes,random,airplane,کیا تصویر میں ہوائی جہاز ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a broccoli in the image?,no,random,broccoli,کیا تصویر میں بروکولی ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a traffic light in the image?,no,random,traffic light,کیا تصویر میں ٹریفک لائٹ ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a orange in the image?,no,random,orange,کیا تصویر میں نارنجی ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a car in the image?,yes,popular,car,کیا تصویر میں کوئی کار ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a truck in the image?,yes,popular,truck,کیا تصویر میں کوئی ٹرک ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a bottle in the image?,no,popular,bottle,کیا تصویر میں کوئی بوتل ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a car in the image?,yes,adversarial,car,کیا تصویر میں کوئی کار ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a truck in the image?,yes,adversarial,truck,کیا تصویر میں کوئی ٹرک ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
283498,COCO_val2014_000000283498.jpg,Is there a bottle in the image?,no,adversarial,bottle,کیا تصویر میں کوئی بوتل ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a airplane in the image?,yes,random,airplane,کیا تصویر میں ہوائی جہاز ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a boat in the image?,yes,random,boat,کیا تصویر میں کوئی کشتی ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a giraffe in the image?,no,random,giraffe,کیا تصویر میں زرافہ ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a umbrella in the image?,no,random,umbrella,کیا تصویر میں چھتری ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a cake in the image?,no,random,cake,کیا تصویر میں کیک ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a boat in the image?,yes,popular,boat,کیا تصویر میں کوئی کشتی ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a airplane in the image?,yes,popular,airplane,کیا تصویر میں ہوائی جہاز ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a boat in the image?,yes,adversarial,boat,کیا تصویر میں کوئی کشتی ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a airplane in the image?,yes,adversarial,airplane,کیا تصویر میں ہوائی جہاز ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
166979,COCO_val2014_000000166979.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a dining table in the image?,yes,random,dining table,کیا تصویر میں کھانے کی میز ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a umbrella in the image?,yes,random,umbrella,کیا تصویر میں چھتری ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a chair in the image?,yes,random,chair,کیا تصویر میں کرسی ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a airplane in the image?,no,random,airplane,کیا تصویر میں ہوائی جہاز ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a laptop in the image?,no,random,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a frisbee in the image?,no,random,frisbee,کیا تصویر میں فریسبی ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a dining table in the image?,yes,popular,dining table,کیا تصویر میں کھانے کی میز ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a chair in the image?,yes,popular,chair,کیا تصویر میں کرسی ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a umbrella in the image?,yes,popular,umbrella,کیا تصویر میں چھتری ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a chair in the image?,yes,adversarial,chair,کیا تصویر میں کرسی ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a dining table in the image?,yes,adversarial,dining table,کیا تصویر میں کھانے کی میز ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a umbrella in the image?,yes,adversarial,umbrella,کیا تصویر میں چھتری ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
502141,COCO_val2014_000000502141.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a cup in the image?,yes,random,cup,کیا تصویر میں کپ ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a laptop in the image?,yes,random,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a mouse in the image?,yes,random,mouse,کیا تصویر میں کوئی چوہا ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a hot dog in the image?,no,random,hot dog,کیا تصویر میں کوئی ہاٹ ڈاگ ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a knife in the image?,no,random,knife,کیا تصویر میں چاقو ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a baseball glove in the image?,no,random,baseball glove,کیا تصویر میں بیس بال کا دستانہ ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a cup in the image?,yes,popular,cup,کیا تصویر میں کپ ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a chair in the image?,yes,popular,chair,کیا تصویر میں کرسی ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a laptop in the image?,yes,popular,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a mouse in the image?,yes,adversarial,mouse,کیا تصویر میں کوئی چوہا ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a laptop in the image?,yes,adversarial,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a chair in the image?,yes,adversarial,chair,کیا تصویر میں کرسی ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
20481,COCO_val2014_000000020481.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a sink in the image?,yes,random,sink,کیا تصویر میں کوئی سنک ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a bottle in the image?,yes,random,bottle,کیا تصویر میں کوئی بوتل ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a toilet in the image?,yes,random,toilet,کیا تصویر میں بیت الخلا ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a zebra in the image?,no,random,zebra,کیا تصویر میں زیبرا ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a hair drier in the image?,no,random,hair drier,کیا تصویر میں ہیئر ڈرائر ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a kite in the image?,no,random,kite,کیا تصویر میں پتنگ ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a sink in the image?,yes,popular,sink,کیا تصویر میں کوئی سنک ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a bottle in the image?,yes,popular,bottle,کیا تصویر میں کوئی بوتل ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a toilet in the image?,yes,popular,toilet,کیا تصویر میں بیت الخلا ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a vase in the image?,yes,adversarial,vase,کیا تصویر میں گلدان ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a bottle in the image?,yes,adversarial,bottle,کیا تصویر میں کوئی بوتل ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a toilet in the image?,yes,adversarial,toilet,کیا تصویر میں بیت الخلا ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
210855,COCO_val2014_000000210855.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
194716,COCO_val2014_000000194716.jpg,Is there a car in the image?,yes,random,car,کیا تصویر میں کوئی کار ہے؟
194716,COCO_val2014_000000194716.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
194716,COCO_val2014_000000194716.jpg,Is there a cell phone in the image?,yes,random,cell phone,کیا تصویر میں سیل فون ہے؟
194716,COCO_val2014_000000194716.jpg,Is there a scissors in the image?,no,random,scissors,کیا تصویر میں قینچی ہے؟
194716,COCO_val2014_000000194716.jpg,Is there a handbag in the image?,no,random,handbag,کیا تصویر میں ہینڈ بیگ ہے؟
194716,COCO_val2014_000000194716.jpg,Is there a baseball bat in the image?,no,random,baseball bat,کیا تصویر میں بیس بال کا بیٹ ہے؟
194716,COCO_val2014_000000194716.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
